Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color
170.37,62.4,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 174, ""g"": 203, ""b"": 35}","{""r"": 152, ""g"": 91, ""b"": 248}"
176.63,58.65,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 231, ""g"": 125, ""b"": 205}","{""r"": 38, ""g"": 92, ""b"": 240}"
162.98,58.43,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 231, ""g"": 116, ""b"": 97}","{""r"": 151, ""g"": 80, ""b"": 105}"
169.15,53.41,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 120, ""g"": 205, ""b"": 198}","{""r"": 100, ""g"": 113, ""b"": 37}"
167.71,55.07,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 147, ""g"": 103, ""b"": 8}","{""r"": 244, ""g"": 34, ""b"": 65}"
177.56,57.89,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 115, ""g"": 239, ""b"": 13}","{""r"": 85, ""g"": 151, ""b"": 23}"
168.44,58.15,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 186, ""g"": 79, ""b"": 138}","{""r"": 200, ""g"": 1, ""b"": 252}"
180.57,71.39,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 116, ""g"": 27, ""b"": 152}","{""r"": 209, ""g"": 219, ""b"": 39}"
175.73,58.98,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 3, ""g"": 215, ""b"": 19}","{""r"": 219, ""g"": 176, ""b"": 81}"
176.62,63.37,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 111, ""g"": 229, ""b"": 168}","{""r"": 39, ""g"": 222, ""b"": 84}"
176.37,57.28,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 42, ""g"": 232, ""b"": 87}","{""r"": 30, ""g"": 200, ""b"": 239}"
168.82,53.62,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 140, ""g"": 40, ""b"": 120}","{""r"": 1, ""g"": 16, ""b"": 248}"
176.8,59.06,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 75, ""g"": 86, ""b"": 222}","{""r"": 177, ""g"": 90, ""b"": 58}"
173.74,57.33,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 88, ""g"": 71, ""b"": 146}","{""r"": 173, ""g"": 22, ""b"": 17}"
169.13,56.39,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 189, ""g"": 142, ""b"": 205}","{""r"": 81, ""g"": 213, ""b"": 99}"
171.84,60.22,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 126, ""g"": 169, ""b"": 188}","{""r"": 63, ""g"": 129, ""b"": 224}"
166.69,60.11,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 186, ""g"": 22, ""b"": 30}","{""r"": 186, ""g"": 2, ""b"": 228}"
171.59,62.64,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 183, ""g"": 241, ""b"": 128}","{""r"": 175, ""g"": 45, ""b"": 107}"
171.89,58.65,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 29, ""g"": 101, ""b"": 38}","{""r"": 241, ""g"": 122, ""b"": 216}"
181.25,61.51,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 113, ""g"": 239, ""b"": 96}","{""r"": 210, ""g"": 252, ""b"": 177}"
170.79,65.97,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 222, ""g"": 209, ""b"": 249}","{""r"": 121, ""g"": 232, ""b"": 52}"
168.88,54.19,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 172, ""g"": 58, ""b"": 23}","{""r"": 40, ""g"": 135, ""b"": 236}"
175.69,56.59,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 94, ""g"": 62, ""b"": 76}","{""r"": 177, ""g"": 220, ""b"": 30}"
177.25,53.1,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 246, ""g"": 208, ""b"": 244}","{""r"": 245, ""g"": 27, ""b"": 134}"
169.52,56.15,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 186, ""g"": 206, ""b"": 69}","{""r"": 8, ""g"": 174, ""b"": 89}"
179.55,63.88,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 236, ""g"": 28, ""b"": 152}","{""r"": 141, ""g"": 57, ""b"": 208}"
171.66,56.58,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 232, ""g"": 175, ""b"": 54}","{""r"": 240, ""g"": 48, ""b"": 253}"
167.91,58.43,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 56, ""g"": 77, ""b"": 34}","{""r"": 169, ""g"": 246, ""b"": 90}"
178.56,69.5,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 219, ""g"": 101, ""b"": 123}","{""r"": 4, ""g"": 73, ""b"": 160}"
177.24,63.98,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 29, ""g"": 138, ""b"": 158}","{""r"": 76, ""g"": 168, ""b"": 61}"
170.38,57.17,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 42, ""g"": 85, ""b"": 200}","{""r"": 28, ""g"": 240, ""b"": 172}"
166.82,55.25,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 113, ""g"": 73, ""b"": 45}","{""r"": 210, ""g"": 217, ""b"": 71}"
167.48,57.34,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 39, ""g"": 23, ""b"": 112}","{""r"": 162, ""g"": 234, ""b"": 189}"
182.61,57.86,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 135, ""g"": 106, ""b"": 114}","{""r"": 100, ""g"": 13, ""b"": 229}"
172.52,49.77,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 39, ""g"": 180, ""b"": 239}","{""r"": 143, ""g"": 201, ""b"": 121}"
179.23,65.15,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 220, ""g"": 1, ""b"": 229}","{""r"": 200, ""g"": 80, ""b"": 153}"
164.8,48.55,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 4, ""g"": 123, ""b"": 130}","{""r"": 244, ""g"": 81, ""b"": 215}"
182.44,59.57,Male,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 239, ""g"": 210, ""b"": 6}","{""r"": 249, ""g"": 70, ""b"": 106}"
174.67,57.65,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 186, ""g"": 184, ""b"": 73}","{""r"": 132, ""g"": 56, ""b"": 141}"
168.62,48.79,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 1, ""g"": 76, ""b"": 51}","{""r"": 16, ""g"": 43, ""b"": 12}"
168.19,53.68,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 152, ""g"": 255, ""b"": 94}","{""r"": 200, ""g"": 248, ""b"": 56}"
179.96,62.81,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 73, ""g"": 203, ""b"": 180}","{""r"": 231, ""g"": 127, ""b"": 80}"
174.73,56.96,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 25, ""g"": 29, ""b"": 200}","{""r"": 56, ""g"": 40, ""b"": 166}"
177.79,59.62,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 249, ""g"": 10, ""b"": 200}","{""r"": 128, ""g"": 211, ""b"": 12}"
164.69,64.54,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 245, ""g"": 118, ""b"": 254}","{""r"": 106, ""g"": 249, ""b"": 98}"
169.39,59.02,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 30, ""g"": 129, ""b"": 41}","{""r"": 81, ""g"": 142, ""b"": 113}"
164.62,52.5,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 6, ""g"": 132, ""b"": 66}","{""r"": 24, ""g"": 3, ""b"": 158}"
180.68,64.02,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 140, ""g"": 162, ""b"": 42}","{""r"": 22, ""g"": 69, ""b"": 214}"
172.93,56.66,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 119, ""g"": 23, ""b"": 133}","{""r"": 86, ""g"": 245, ""b"": 31}"
168.85,55.19,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 65, ""g"": 186, ""b"": 189}","{""r"": 91, ""g"": 104, ""b"": 10}"
180.03,69.57,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 179, ""g"": 180, ""b"": 21}","{""r"": 131, ""g"": 180, ""b"": 107}"
172.3,52.7,Female,Underweight,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 199, ""g"": 205, ""b"": 165}","{""r"": 102, ""g"": 210, ""b"": 53}"
174.42,61.96,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 34, ""g"": 143, ""b"": 141}","{""r"": 28, ""g"": 189, ""b"": 83}"
176.14,59.56,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 216, ""g"": 96, ""b"": 206}","{""r"": 187, ""g"": 10, ""b"": 82}"
170.23,51.04,Female,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 38, ""g"": 78, ""b"": 231}","{""r"": 5, ""g"": 182, ""b"": 188}"
161.92,46.88,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 126, ""g"": 241, ""b"": 58}","{""r"": 140, ""g"": 183, ""b"": 166}"
173.03,51.5,Female,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 252, ""g"": 85, ""b"": 34}","{""r"": 80, ""g"": 53, ""b"": 25}"
182.64,69.8,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 4, ""g"": 183, ""b"": 68}","{""r"": 126, ""g"": 135, ""b"": 232}"
173.72,59.33,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 153, ""g"": 191, ""b"": 136}","{""r"": 4, ""g"": 130, ""b"": 133}"
177.53,64.87,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 114, ""g"": 21, ""b"": 90}","{""r"": 106, ""g"": 200, ""b"": 208}"
172.52,60.03,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 132, ""g"": 24, ""b"": 29}","{""r"": 14, ""g"": 127, ""b"": 60}"
176.73,65.84,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 119, ""g"": 174, ""b"": 253}","{""r"": 25, ""g"": 219, ""b"": 7}"
171.35,55.59,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 232, ""g"": 160, ""b"": 86}","{""r"": 142, ""g"": 144, ""b"": 179}"
171.76,55.8,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 87, ""g"": 59, ""b"": 106}","{""r"": 250, ""g"": 237, ""b"": 252}"
170.47,57.32,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 165, ""g"": 3, ""b"": 129}","{""r"": 55, ""g"": 75, ""b"": 80}"
174.96,52.9,Female,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 146, ""g"": 202, ""b"": 56}","{""r"": 129, ""g"": 245, ""b"": 139}"
169.6,61.98,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 122, ""g"": 106, ""b"": 210}","{""r"": 51, ""g"": 103, ""b"": 115}"
168.76,59.05,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 59, ""g"": 161, ""b"": 108}","{""r"": 100, ""g"": 214, ""b"": 16}"
174.63,59.27,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 97, ""g"": 160, ""b"": 191}","{""r"": 0, ""g"": 212, ""b"": 17}"
180.27,58.52,Male,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 28, ""g"": 182, ""b"": 86}","{""r"": 34, ""g"": 129, ""b"": 229}"
171.95,56.35,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 124, ""g"": 3, ""b"": 116}","{""r"": 245, ""g"": 30, ""b"": 80}"
171.6,53.22,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 142, ""g"": 161, ""b"": 232}","{""r"": 128, ""g"": 171, ""b"": 93}"
176.26,59.97,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 118, ""g"": 3, ""b"": 88}","{""r"": 227, ""g"": 135, ""b"": 231}"
169.09,57.15,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 37, ""g"": 72, ""b"": 119}","{""r"": 48, ""g"": 155, ""b"": 85}"
173.8,51.94,Female,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 31, ""g"": 161, ""b"": 79}","{""r"": 26, ""g"": 177, ""b"": 213}"
168.37,59.8,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 11, ""g"": 97, ""b"": 131}","{""r"": 223, ""g"": 3, ""b"": 232}"
172.6,58.08,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 116, ""g"": 215, ""b"": 11}","{""r"": 99, ""g"": 163, ""b"": 168}"
170.19,56.52,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 119, ""g"": 15, ""b"": 133}","{""r"": 152, ""g"": 137, ""b"": 55}"
167.98,55.81,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 225, ""g"": 96, ""b"": 183}","{""r"": 155, ""g"": 47, ""b"": 141}"
172.57,59.04,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 218, ""g"": 105, ""b"": 29}","{""r"": 133, ""g"": 95, ""b"": 203}"
169.87,61.62,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 176, ""g"": 67, ""b"": 161}","{""r"": 160, ""g"": 203, ""b"": 8}"
172.43,59.53,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 139, ""g"": 181, ""b"": 123}","{""r"": 83, ""g"": 7, ""b"": 135}"
164.59,53.04,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 107, ""g"": 131, ""b"": 246}","{""r"": 179, ""g"": 43, ""b"": 219}"
172.3,61.21,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 219, ""g"": 203, ""b"": 236}","{""r"": 125, ""g"": 164, ""b"": 187}"
173.45,53.43,Female,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 53, ""g"": 211, ""b"": 172}","{""r"": 109, ""g"": 36, ""b"": 116}"
170.17,62.1,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 254, ""g"": 152, ""b"": 240}","{""r"": 153, ""g"": 173, ""b"": 183}"
169.43,60.61,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 185, ""g"": 240, ""b"": 121}","{""r"": 131, ""g"": 145, ""b"": 138}"
172.71,50.73,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 99, ""g"": 243, ""b"": 185}","{""r"": 35, ""g"": 229, ""b"": 33}"
174.16,60.44,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 1, ""g"": 174, ""b"": 218}","{""r"": 128, ""g"": 105, ""b"": 200}"
161.82,56.74,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 113, ""g"": 196, ""b"": 120}","{""r"": 113, ""g"": 3, ""b"": 29}"
171.19,61.03,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 184, ""g"": 211, ""b"": 13}","{""r"": 46, ""g"": 183, ""b"": 188}"
171.91,63.57,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 240, ""g"": 18, ""b"": 227}","{""r"": 56, ""g"": 61, ""b"": 206}"
165.05,49.42,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 137, ""g"": 221, ""b"": 139}","{""r"": 225, ""g"": 140, ""b"": 159}"
176.33,56.08,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 94, ""g"": 23, ""b"": 250}","{""r"": 65, ""g"": 237, ""b"": 198}"
177.8,67.73,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 56, ""g"": 160, ""b"": 150}","{""r"": 233, ""g"": 151, ""b"": 124}"
181.26,65.71,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 204, ""g"": 213, ""b"": 139}","{""r"": 137, ""g"": 4, ""b"": 145}"
169.19,55.27,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 205, ""g"": 243, ""b"": 71}","{""r"": 59, ""g"": 89, ""b"": 75}"
170.42,52.53,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 167, ""g"": 39, ""b"": 238}","{""r"": 146, ""g"": 241, ""b"": 144}"
178.11,65.94,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 209, ""g"": 49, ""b"": 217}","{""r"": 194, ""g"": 0, ""b"": 127}"
167.74,61.29,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 163, ""g"": 59, ""b"": 139}","{""r"": 178, ""g"": 109, ""b"": 31}"
168.34,58.54,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 167, ""g"": 135, ""b"": 96}","{""r"": 46, ""g"": 76, ""b"": 181}"
171.77,59.54,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 38, ""g"": 64, ""b"": 177}","{""r"": 50, ""g"": 215, ""b"": 157}"
167.52,49.8,Female,Underweight,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 32, ""g"": 91, ""b"": 2}","{""r"": 33, ""g"": 193, ""b"": 166}"
173.94,59.01,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 190, ""g"": 75, ""b"": 8}","{""r"": 229, ""g"": 199, ""b"": 14}"
166.76,53.57,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 107, ""g"": 130, ""b"": 164}","{""r"": 194, ""g"": 45, ""b"": 101}"
183.19,66.94,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 218, ""g"": 186, ""b"": 105}","{""r"": 91, ""g"": 222, ""b"": 58}"
171.22,66.43,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 201, ""g"": 55, ""b"": 102}","{""r"": 108, ""g"": 10, ""b"": 174}"
177.51,61.0,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 138, ""g"": 106, ""b"": 253}","{""r"": 249, ""g"": 36, ""b"": 120}"
175.95,70.06,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 22, ""g"": 83, ""b"": 135}","{""r"": 176, ""g"": 224, ""b"": 203}"
182.73,69.19,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 99, ""g"": 147, ""b"": 135}","{""r"": 76, ""g"": 209, ""b"": 145}"
170.15,52.28,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 158, ""g"": 92, ""b"": 17}","{""r"": 110, ""g"": 76, ""b"": 140}"
177.5,57.89,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 24, ""g"": 15, ""b"": 66}","{""r"": 124, ""g"": 229, ""b"": 61}"
175.43,64.8,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 83, ""g"": 148, ""b"": 187}","{""r"": 232, ""g"": 123, ""b"": 48}"
173.67,66.44,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 128, ""g"": 4, ""b"": 160}","{""r"": 9, ""g"": 14, ""b"": 223}"
183.8,64.13,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 227, ""g"": 186, ""b"": 31}","{""r"": 127, ""g"": 228, ""b"": 231}"
165.92,43.92,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 144, ""g"": 192, ""b"": 197}","{""r"": 126, ""g"": 145, ""b"": 187}"
170.35,60.55,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 105, ""g"": 89, ""b"": 137}","{""r"": 112, ""g"": 130, ""b"": 233}"
172.94,56.42,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 127, ""g"": 233, ""b"": 195}","{""r"": 84, ""g"": 251, ""b"": 208}"
181.75,62.08,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 116, ""g"": 157, ""b"": 122}","{""r"": 56, ""g"": 177, ""b"": 27}"
176.66,54.4,Female,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 32, ""g"": 245, ""b"": 15}","{""r"": 45, ""g"": 100, ""b"": 105}"
173.35,60.24,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 180, ""g"": 85, ""b"": 101}","{""r"": 44, ""g"": 68, ""b"": 240}"
175.7,54.46,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 207, ""g"": 127, ""b"": 18}","{""r"": 140, ""g"": 240, ""b"": 62}"
179.19,62.08,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 143, ""g"": 133, ""b"": 220}","{""r"": 79, ""g"": 216, ""b"": 238}"
171.58,52.26,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 119, ""g"": 41, ""b"": 160}","{""r"": 147, ""g"": 17, ""b"": 190}"
169.38,61.6,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 28, ""g"": 227, ""b"": 236}","{""r"": 17, ""g"": 192, ""b"": 24}"
168.84,55.08,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 195, ""g"": 131, ""b"": 86}","{""r"": 176, ""g"": 41, ""b"": 90}"
173.35,64.99,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 192, ""g"": 83, ""b"": 110}","{""r"": 176, ""g"": 223, ""b"": 223}"
180.21,60.72,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 134, ""g"": 217, ""b"": 61}","{""r"": 152, ""g"": 223, ""b"": 165}"
172.27,55.15,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 66, ""g"": 110, ""b"": 73}","{""r"": 74, ""g"": 249, ""b"": 164}"
170.18,56.0,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 66, ""g"": 236, ""b"": 54}","{""r"": 189, ""g"": 128, ""b"": 241}"
175.4,58.24,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 228, ""g"": 146, ""b"": 159}","{""r"": 204, ""g"": 232, ""b"": 211}"
170.57,54.0,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 250, ""g"": 144, ""b"": 199}","{""r"": 127, ""g"": 175, ""b"": 218}"
175.39,66.71,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 27, ""g"": 32, ""b"": 103}","{""r"": 157, ""g"": 45, ""b"": 140}"
172.59,51.42,Female,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 137, ""g"": 130, ""b"": 167}","{""r"": 241, ""g"": 149, ""b"": 147}"
179.59,68.39,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 29, ""g"": 174, ""b"": 121}","{""r"": 72, ""g"": 33, ""b"": 132}"
167.56,52.28,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 232, ""g"": 95, ""b"": 247}","{""r"": 245, ""g"": 158, ""b"": 173}"
166.78,47.31,Female,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 40, ""g"": 185, ""b"": 37}","{""r"": 219, ""g"": 9, ""b"": 140}"
172.5,55.2,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 148, ""g"": 254, ""b"": 61}","{""r"": 140, ""g"": 141, ""b"": 209}"
175.19,55.71,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 154, ""g"": 39, ""b"": 95}","{""r"": 163, ""g"": 12, ""b"": 203}"
176.95,60.42,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 218, ""g"": 38, ""b"": 28}","{""r"": 103, ""g"": 67, ""b"": 64}"
168.82,66.98,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 32, ""g"": 218, ""b"": 16}","{""r"": 21, ""g"": 75, ""b"": 89}"
163.59,54.0,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 131, ""g"": 105, ""b"": 194}","{""r"": 71, ""g"": 36, ""b"": 198}"
170.44,57.88,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 32, ""g"": 128, ""b"": 138}","{""r"": 74, ""g"": 60, ""b"": 161}"
173.73,50.23,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 160, ""g"": 113, ""b"": 37}","{""r"": 114, ""g"": 149, ""b"": 183}"
165.22,55.88,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 80, ""g"": 249, ""b"": 244}","{""r"": 103, ""g"": 142, ""b"": 105}"
165.96,60.47,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 171, ""g"": 66, ""b"": 79}","{""r"": 44, ""g"": 57, ""b"": 252}"
177.42,58.26,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 182, ""g"": 185, ""b"": 130}","{""r"": 14, ""g"": 201, ""b"": 188}"
179.81,52.94,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 200, ""g"": 231, ""b"": 245}","{""r"": 231, ""g"": 239, ""b"": 80}"
177.45,64.68,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 113, ""g"": 14, ""b"": 234}","{""r"": 127, ""g"": 165, ""b"": 189}"
162.78,52.01,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 11, ""g"": 239, ""b"": 150}","{""r"": 112, ""g"": 186, ""b"": 249}"
